pattern1
occurrence1
14.00000, 73.00000
15.75000, 70.00000
16.00000, 61.00000
16.00000, 70.00000
17.00000, 70.00000
18.00000, 77.00000
20.00000, 77.00000
21.75000, 73.00000
22.00000, 65.00000
22.00000, 73.00000
23.00000, 73.00000
24.00000, 80.00000
26.00000, 80.00000
27.75000, 77.00000
28.00000, 68.00000
28.00000, 77.00000
29.00000, 68.00000
29.00000, 77.00000
31.00000, 69.00000
34.00000, 61.00000
occurrence2
38.00000, 65.00000
39.75000, 61.00000
40.00000, 53.00000
40.00000, 61.00000
41.00000, 61.00000
42.00000, 68.00000
44.00000, 68.00000
45.75000, 65.00000
46.00000, 56.00000
46.00000, 65.00000
47.00000, 65.00000
48.00000, 72.00000
50.00000, 72.00000
51.75000, 69.00000
52.00000, 60.00000
52.00000, 69.00000
53.00000, 60.00000
53.00000, 69.00000
55.00000, 60.00000
58.00000, 53.00000
occurrence3
38.00000, 73.00000
39.75000, 70.00000
40.00000, 61.00000
40.00000, 70.00000
41.00000, 70.00000
42.00000, 77.00000
44.00000, 77.00000
45.75000, 73.00000
46.00000, 65.00000
46.00000, 73.00000
47.00000, 73.00000
48.00000, 80.00000
50.00000, 80.00000
51.75000, 77.00000
52.00000, 69.00000
52.00000, 77.00000
53.00000, 69.00000
53.00000, 77.00000
55.00000, 69.00000
58.00000, 61.00000
occurrence4
110.00000, 65.00000
111.75000, 61.00000
112.00000, 53.00000
112.00000, 61.00000
113.00000, 61.00000
114.00000, 68.00000
116.00000, 68.00000
117.75000, 65.00000
118.00000, 56.00000
118.00000, 65.00000
119.00000, 65.00000
120.00000, 72.00000
122.00000, 72.00000
123.75000, 69.00000
124.00000, 60.00000
124.00000, 69.00000
125.00000, 60.00000
125.00000, 69.00000
127.00000, 60.00000
130.00000, 53.00000
occurrence5
110.00000, 73.00000
111.75000, 70.00000
112.00000, 61.00000
112.00000, 70.00000
113.00000, 70.00000
114.00000, 77.00000
116.00000, 77.00000
117.75000, 73.00000
118.00000, 65.00000
118.00000, 73.00000
119.00000, 73.00000
120.00000, 80.00000
122.00000, 80.00000
123.75000, 77.00000
124.00000, 69.00000
124.00000, 77.00000
125.00000, 69.00000
125.00000, 77.00000
127.00000, 69.00000
130.00000, 61.00000
occurrence6
134.00000, 65.00000
135.75000, 61.00000
136.00000, 53.00000
136.00000, 61.00000
137.00000, 61.00000
138.00000, 68.00000
140.00000, 68.00000
141.75000, 65.00000
142.00000, 56.00000
142.00000, 65.00000
143.00000, 65.00000
144.00000, 72.00000
146.00000, 72.00000
147.75000, 69.00000
148.00000, 60.00000
148.00000, 69.00000
149.00000, 60.00000
149.00000, 69.00000
151.00000, 60.00000
154.00000, 53.00000
occurrence7
134.00000, 73.00000
135.75000, 70.00000
136.00000, 61.00000
136.00000, 70.00000
137.00000, 70.00000
138.00000, 77.00000
140.00000, 77.00000
141.75000, 73.00000
142.00000, 65.00000
142.00000, 73.00000
143.00000, 73.00000
144.00000, 80.00000
146.00000, 80.00000
